"Date","RF","TERM","CORP","HY","LIQ"
"2001-04-30",0.00293122422322556,-0.0141195574449331,0.000155941592801412,-0.0031488033249687,NA
"2001-05-31",0.00678962337031952,0.00268087618854596,0.00140285115460492,0.00125080027810553,NA
"2001-06-30",0.00319239325939025,0.000565084275745864,0.00134390781988047,0.000884692434114376,NA
"2001-07-31",0.0135970501085565,0.0134492711838119,0.00114861019568746,0.000213214978582066,NA
"2001-08-31",0.00707211689361098,0.013533536101318,0.000606437337382193,0.0012469168214877,NA
"2001-09-30",0.0164959682232331,-0.00193300827627851,-0.00422694221585651,-0.00153375473940986,NA
"2001-10-31",0.0103733373997099,0.0150812666626152,-4.36019319041137e-05,0.000449373788657059,NA
"2001-11-30",-0.000581095979300117,-0.00808765267492606,0.000204862555307939,0.00143839740935581,NA
"2001-12-31",0.000121132051702499,-0.0134634918839935,-0.0003316744544547,-0.000977100232801731,NA
"2002-01-31",0.00546723855602238,0.00920768752702172,-0.00103028164011798,0.000606303743882153,NA
"2002-02-28",0.00445777878784703,0.00955356806722141,-0.00484147447345618,-0.00499878598425396,NA
"2002-03-31",-0.00728899335619881,-0.00941645721384654,0.00267073085295966,0.00142365398799171,NA
"2002-04-30",0.013236174097367,0.0141350206307436,-0.00566688179853614,-0.0096112023382493,NA
"2002-05-31",0.00518397466672171,0.00447920915175493,0.00292757488470463,0.00499887423056333,NA
"2002-06-30",0.00811778939294494,-0.00759335696663732,-0.00228131168761703,-0.0038063150569112,NA
"2002-07-31",0.0128363411603771,0.00451748201411983,-0.00688721175108564,-0.00863297658635087,NA
"2002-08-31",0.00687467522057883,0.0293815280620653,0.00263703433031437,0.0060880464414681,NA
"2002-09-30",0.00946361078593205,0.0136009397612675,-0.000737827617879994,-0.00184191239638998,NA
"2002-10-31",0.00290069961186856,-0.000498461685313423,-0.00324895046753182,-9.02198664869402e-05,NA
"2002-11-30",-0.00199278404010195,0.00589396635596895,0.00949056200105169,0.0103976088453051,NA
"2002-12-31",0.0118625849366563,0.0192453332566536,0.00274197209883953,0.00205107561934992,NA
"2003-01-31",0.0010728184958122,-0.0043082833477377,0.00359723844404147,0.00355895470332257,NA
"2003-02-28",0.00551841789822149,0.0158780750579888,0.00316496132042587,0.0021564319529388,NA
"2003-03-31",0.00498363949183012,0.000786000689741106,-0.00314976467874595,-0.00244118209097621,NA
"2003-04-30",0.0019001283609219,0.0168426266751627,0.00827524319374451,0.00983949615887214,NA
"2003-05-31",0.00814726236099883,0.0314218162219893,0.00156586835274397,0.00236970400339676,NA
"2003-06-30",0.00275884512843305,-0.00708032706761463,0.00147470148612538,0.00218087637950104,NA
"2003-07-31",-0.00790205620871653,-0.0476585652799586,0.00185392130634021,0.0021375110530133,NA
"2003-08-31",-0.00206266902118313,0.00630891223912888,0.00246229662419029,0.00140490843380348,NA
"2003-09-30",0.0113484750162234,0.0345978625031136,0.00240778920056939,-2.80976229678487e-05,NA
"2003-10-31",-0.00403907963542693,-0.0125511362863292,2.96660402854254e-05,0.000833676314051846,NA
"2003-11-30",-0.000644986006896109,0.00455970472614509,0.0012577444984464,0.00201969160128357,NA
"2003-12-31",0.00576736194764149,0.00596979251817342,0.00214264902574191,0.00167844412186935,NA
"2004-01-31",0.00349712589579965,0.00565432031389101,0.000133889011156407,0.000252826733542211,NA
"2004-02-29",0.00624281423028772,0.00993538854344411,-0.000288359474642119,-0.000110510447330014,NA
"2004-03-31",0.00418079186214637,0.0126596721152892,0.000760946290133013,8.81426063144009e-05,NA
"2004-04-30",-0.0118399664790746,-0.0334197980566464,0.00118836685219026,0.00262193006088729,NA
"2004-05-31",-0.00170197708618325,-0.00845066561153374,2.50316315333343e-05,0.000232024077864379,NA
"2004-06-30",-0.000340536348410247,0.00690017785411212,0.00118113843866874,0.000996099117989591,NA
"2004-07-31",0.00464019785674719,0.0140097776606096,0.000466888892415751,0.0003562059806832,NA
"2004-08-31",0.00930607673247463,0.0254748655046348,0.000629731809712153,0.000113451296440914,NA
"2004-09-30",-0.00123110357164535,0.00558180507489292,0.00133754535756803,0.000575472607058813,NA
"2004-10-31",0.00429464272796998,0.00952980456191255,-0.00107334755444932,-0.00091784235609782,NA
"2004-11-30",-0.00375551821325493,-0.00800094619140046,-0.000695256976979808,0.000937003561826799,NA
"2004-12-31",0.00267651284068249,0.0100580500324634,0.000229815438722802,0.00024913441978458,NA
"2005-01-31",-0.000832104525019139,0.0127779657882082,0.00119974403146139,-0.000264336657848752,NA
"2005-02-28",-0.00182941218496768,-0.00637950809604404,0.000116515967076403,0.00156246398518567,NA
"2005-03-31",-0.00151609796725749,-0.0123669227476126,-0.00018200439980065,-0.0030769329413014,NA
"2005-04-30",0.00686284945103721,0.0169531674399783,-0.00108203853172761,-0.00210380246316566,NA
"2005-05-31",0.00382945581455219,0.0159259968383609,0.00121875509413272,0.00027495503193764,NA
"2005-06-30",0.00455130951340466,0.00207634273743151,-0.00166172726222946,0.000135923271304739,NA
"2005-07-31",-0.0021202169424801,-0.0128002074607028,-1.95243541766255e-05,0.000833928467751099,NA
"2005-08-31",0.00645063541546054,0.0143217585962174,0.000327216110960871,9.74853478539206e-05,NA
"2005-09-30",-0.00146776039787866,-0.0116603825029288,-0.000377496176501957,0.000598005899585141,NA
"2005-10-31",-0.00151045263088279,-0.0117812904969131,0.00125254774117378,0.000181139508702577,NA
"2005-11-30",0.00372914021097115,0.00472293759148879,-0.00037830816574691,0.000611114079163144,NA
"2005-12-31",0.00403246120627565,0.00745319982072989,0.000415748918697778,0.000373389988090445,NA
"2006-01-31",0.00249753356193239,-0.00504536089394791,-0.000111243078236845,0.000775993672064823,NA
"2006-02-28",0.000824092546509281,-0.000140505409987002,0.000249257912450229,-0.000249034143660287,NA
"2006-03-31",0.000681130295928867,-0.019423842138375,0.00117845510639492,0.000409647241058186,NA
"2006-04-30",0.00246996831063728,-0.00974701910380338,0.000409454066055526,-0.000239891536587322,NA
"2006-05-31",0.00235434549827107,-0.00350393186094655,-0.0002125036932068,-0.000156461424232202,NA
"2006-06-30",0.0010430618523769,-0.00202335609521398,0.000470118400758057,0.000304938017979151,NA
"2006-07-31",0.00863110795742794,0.0123596810879687,0.000242994949260611,0.000391871691216794,NA
"2006-08-31",0.0080528615167299,0.0145089677218526,0.000660286142686317,0.000479057712054365,NA
"2006-09-30",0.00599122617446612,0.0056805749523603,-0.000376567570633535,0.000243802967057061,NA
"2006-10-31",0.00431084319709818,0.00366115396565969,0.000500114693957832,0.000458059292514745,NA
"2006-11-30",0.0055948238512662,0.00868376000565063,0.00070240872634586,2.81459353832503e-05,NA
"2006-12-31",0.000988363861515129,-0.00681149647210477,-0.000262281196738767,0.00061454742489242,NA
"2007-01-31",0.00198018997912874,-0.00845768669215663,0.000861129102593061,0.000484758725872503,NA
"2007-02-28",0.00802195382564186,0.012958225888106,0.00107196784886487,0.00013796570780733,NA
"2007-03-31",0.00464139572873656,-0.00217255810972783,-0.000525956715866194,0.000443596700959281,NA
"2007-04-30",0.00341677749128633,0.00344765474172815,2.18270007896759e-05,0.000159151057562035,NA
"2007-05-31",0.000379530857320898,-0.00961606206641263,-0.000507436075009693,0.000828918806080603,NA
"2007-06-30",0.00345368290965142,-0.0153478219574755,-0.000340708025138081,-0.000271017699285059,NA
"2007-07-31",0.00853099271780056,0.00138387731992573,-0.00158964108652127,-0.000504333571534454,NA
"2007-08-31",0.0091606691956494,0.0135326163450542,-0.00511637026853617,-0.00620237248594702,NA
"2007-09-30",0.00862991552246295,-0.00104344128135136,-0.0024390374793668,0.00144029231893361,NA
"2007-10-31",0.00594765086818549,0.00818908269240826,0.000194318214521649,-0.00144017741323421,NA
"2007-11-30",0.0129464259951872,0.00816298389918724,-0.00336723130276684,-0.00491740559818932,NA
"2007-12-31",0.00321945192091011,-0.00281046634881266,-0.0006760400780077,-0.000421332019340692,NA
"2008-01-31",0.0198421562057927,0.011272666358314,-0.00298762332811209,0.00348723997652955,NA
"2008-02-29",0.00783701096018374,-0.00141718785976486,0.0018071019768402,-0.000143935609241641,NA
"2008-03-31",0.00290428564763534,0.00978227967216094,-0.00797364623504593,0.00141553388473037,NA
"2008-04-30",-0.00712430594789859,0.00266646797734971,0.00352298727921818,0.00430713204801869,NA
"2008-05-31",-0.000591838546444512,-0.00849760859512816,0.000547020055194691,0.000558648378741422,NA
"2008-06-30",0.000373202459558408,-0.00437007739616413,0.00215393696719346,0.00112121905191698,NA
"2008-07-31",0.00580128740729702,0.000394934055086837,-0.00277832427875069,0.00142272204018901,NA
"2008-08-31",0.0055164650972308,-0.0034018983340931,-0.00162214775982528,-0.00167744470492148,NA
"2008-09-30",0.00263030336287384,-0.0473834437634243,-0.04090420676214,0.0256511316982175,NA
"2008-10-31",-0.00129528243542298,-0.0967371779200638,-0.0209919247291668,-0.0302043385337448,NA
"2008-11-30",0.0132192737132522,-0.0198825400346236,-0.0049785461488594,-0.00504043711359747,NA
"2008-12-31",0.0122962075325312,0.0421457674051411,3.18565200245757e-05,-0.00659642062290833,NA
"2009-01-31",0.000514108295190718,0.0223982194324381,0.0149206114906562,0.01226625587884,NA
"2009-02-28",-0.000755932348208255,-0.0272811166475142,-0.0060736635242018,0.00426901860088469,NA
"2009-03-31",0.00685129169828658,0.0455921233887906,-0.0108981752209353,-0.00185087354990343,NA
"2009-04-30",0.00209070535503653,0.0283364169393521,0.0184871452205173,0.00980201191559482,NA
"2009-05-31",0.00745963411009654,0.0167349228360982,0.0148819476427329,0.00865600786942489,NA
"2009-06-30",0.00161991330864231,-0.00274903231897239,0.0147401607089912,0.00824810988154168,NA
"2009-07-31",0.00648667059762853,0.00714043355117977,0.00688859729446967,0.00382838428240673,NA
"2009-08-31",0.0064182092639864,0.0133238302991916,0.00847381125745739,0.00657782022090347,NA
"2009-09-30",0.00434882493057609,0.0431168429964854,0.0049913302739355,0.00622467158397799,NA
"2009-10-31",0.00316852639158327,0.00642495623871397,0.00513145360501199,-0.000220279491613962,NA
"2009-11-30",0.00667706362354714,0.0151868349772974,0.0026948951937229,0.00104981205199817,NA
"2009-12-31",-0.00523912111742186,0.00039842542194124,0.00317454947098506,0.00550618220619714,NA
"2010-01-31",0.0063766673552752,-0.00205250091048614,0.00376833787890862,0.0017352092207521,NA
"2010-02-28",0.0017249787354694,0.0109859652134883,0.00167617278449006,0.00219091066210897,NA
"2010-03-31",0.000404179464739585,0.0160971167373576,0.00304056378023421,0.00312195008951721,NA
"2010-04-30",0.000426650128787287,0.00146864891805087,0.00389348845300219,0.000397409279140337,NA
"2010-05-31",-0.00310066119535513,-0.00670478587405754,0.000917840124253444,-0.00140158415986102,NA
"2010-06-30",0.00274662303237161,0.0122921198322128,0.00350887225801233,0.000930384668339945,NA
"2010-07-31",0.0104432068232498,0.0214847714378243,-0.001254755252591,0.000264615864175699,NA
"2010-08-31",0.00634552302407965,0.0231660584377902,-0.00124925997468561,0.000406743199184101,NA
"2010-09-30",0.00346936663331765,0.00870697781456631,0.00197264491468285,0.00234113984066542,NA
"2010-10-31",0.00387990859452136,0.0119595988205412,0.000431468780216271,0.000596542501566155,NA
"2010-11-30",-0.00514530018393822,-0.0293522951831304,0.00355783572729429,0.00030839370996294,NA
"2010-12-31",-0.00144857932068343,-0.00516058543643916,0.000335856399452106,0.00200703666315794,NA
"2011-01-31",0.00357971738136831,-0.00143507177038105,0.00102372706810372,0.00137710735901564,NA
"2011-02-28",0.00243447850966039,0.00151040955083137,-0.00114116844017986,0.00141218594961745,NA
"2011-03-31",0.00266401665176219,0.00847093720380432,-0.000956824704053227,0.00147738686938848,NA
"2011-04-30",0.00465019364782226,0.00674653679901893,0.00180608573474417,0.000109122916059023,NA
"2011-05-31",0.00489423084309148,0.0151560823947015,-8.93245908173412e-05,0.000331028652329701,NA
"2011-06-30",-8.51772943541995e-05,0.00607277505224291,-0.000595161341955475,-0.000114964861767208,NA
"2011-07-31",0.000422646421866624,0.0141179972094205,0.00328182528756482,3.88036443921269e-05,NA
"2011-08-31",0.000982483412405033,0.0111448582479325,-0.00393649309185939,-0.00116672226447123,NA
"2011-09-30",-0.00457333365323576,-0.0358984023595383,-0.00159534237022529,-0.00190867502024106,NA
"2011-10-31",0.00365433126723835,0.0311341803386764,0.00303823409736625,0.00246093942370207,NA
"2011-11-30",-0.00600433582799909,-0.00559533851654714,0.00249828715436429,-0.000135214521768567,NA
"2011-12-31",0.00402707043529582,0.010131475352954,-0.00259447935945811,-0.000516640365161969,NA
"2012-01-31",0.00668304066318526,-0.00303062780094177,0.00456804799386856,0.0040956151902054,NA
"2012-02-29",0.00642734481827567,0.0101151092724472,-0.00205938718793597,0.00165317202595916,NA
"2012-03-31",0.00571155590102346,0.00219425951920993,-0.00277419543867707,0.00223216646676816,NA
"2012-04-30",0.00201756066771108,0.0145507365624939,0.00083479460436453,-8.30069507535836e-05,NA
"2012-05-31",-0.00113342974985275,-0.0155281585617764,0.000721926737692224,8.42672350108709e-05,NA
"2012-06-30",0.000376987361538905,0.0304957107380592,0.000771443876205424,0.000201504449282019,NA
"2012-07-31",0.00464168337812065,0.0325579420695874,0.00248026233413357,0.000900803624404034,NA
"2012-08-31",0.00532775995039869,0.00291822212100934,-0.000923447683887746,0.000740559567301791,NA
"2012-09-30",0.00525441171553354,0.0108565444515369,-0.00103682564104224,0.00153042473905862,NA
"2012-10-31",0.00384998978369411,0.00657006445326602,0.00051863240517469,0.000979517680011588,NA
"2012-11-30",0.000734751538796985,0.0117437029283101,9.26356890853519e-05,0.000966226294152106,NA
"2012-12-31",0.00113311469895727,0.00456650771255185,0.000625785166995074,0.00139828469096792,NA
"2013-01-31",0.00132397069415546,-0.0123902015470292,0.000824215144424212,0.00084350705515468,NA
"2013-02-28",0.00198280589578048,-0.00576972914033735,4.10417589105094e-05,9.31476989580737e-05,NA
"2013-03-31",0.00172092633870169,-0.00579933114382825,0.000400678740243521,0.00108245664624107,NA
"2013-04-30",0.00202301525906146,0.0263052694954287,0.00182532133781965,0.00187868476215902,NA
"2013-05-31",-0.0013037299918367,-0.0361259568583704,0.000127442779286557,0.000523473844087352,NA
"2013-06-30",-0.00383643527829303,-0.0505822594476769,-0.00117582315333031,-0.00208399354288091,NA
"2013-07-31",0.00407966293789186,0.00325602282125614,0.00125538503416966,0.0017469027834649,NA
"2013-08-31",-0.000908010689477545,-0.0308902616300427,0.000818219046220259,-1.17898680047634e-05,NA
"2013-09-30",0.00457708573926752,0.029690627144729,-0.000567202754806928,0.00132842910112929,NA
"2013-10-31",0.00299225289866367,0.0212541576907146,0.00107456706697895,0.0015525907148306,NA
"2013-11-30",0.000556230900622401,-0.0164640437759569,0.00191508348928493,0.000532597931224732,NA
"2013-12-31",0.000813935656081011,-0.00163959928190871,-0.000979739958355208,0.00104344021561664,NA
"2014-01-31",0.00192162443527688,0.00401959615568126,0.000326538381758557,0.000276108941239528,NA
"2014-02-28",0.00445228429517042,0.0274971877541299,-0.00154782049644098,0.000950068649502089,NA
"2014-03-31",0.000131685346095756,0.00340983360275016,-0.000108963461957767,0.000374247883829337,NA
"2014-04-30",0.00283137648615117,0.00869136039987772,-0.000736071214694878,0.000459670678981894,NA
"2014-05-31",0.00383785117261404,0.0263933861229526,-0.000428392821536061,0.00207225304300995,NA
"2014-06-30",0.00110715322142241,-0.000214762112965117,-0.000682726062996686,0.000994967613046294,NA
"2014-07-31",-0.000346527756158843,0.000723716441013544,-0.000626196199906115,-0.00146939446676164,-0.00228101688684756
"2014-08-31",0.00215595580877692,0.0129384603616545,4.25452980921115e-05,0.000259688389614654,0.0159445403463037
"2014-09-30",-0.00129904334372755,-0.0146430513800828,-5.50245734943777e-05,0.000114855217808629,-0.015819281281956
"2014-10-31",0.00304116488551265,0.0179217347082776,-0.000659861724847,2.6567517307452e-05,0.00947713881575041
"2014-11-30",0.00181601356797589,0.00843886018856432,-0.000387882371956305,-0.00115705478657535,0.00487041553413858
"2014-12-31",-0.00455439332455487,-0.00632110626870774,0.000342155231832675,-0.0027315567702858,-0.00861072116010808
"2015-01-31",0.00401939016641562,0.0185186210454029,0.00112447595746756,-0.00117188129348489,0.0222387586352373
"2015-02-28",0.0015216803902327,0.000166622028483054,-0.000420944480825414,0.00241448766547592,-0.00185611154805565
"2015-03-31",0.00240532854059494,0.00124258741852845,-0.000120834586032847,6.89827863422643e-05,0.00328597927332885
"2015-04-30",0.00205502841979865,0.00114319930839923,-0.000208801129246927,0.000844305633717068,-0.00518466098990911
"2015-05-31",0.00148232144867633,-0.00658850287849899,-0.000252636892668301,0.000469066244900063,-0.00574456846214
"2015-06-30",-0.000529841254317209,-0.0164901524884001,-0.00121067936725849,-0.00011634413670214,-0.0183911517744892
"2015-07-31",0.00137397972925934,0.00440677271149759,-0.000510958766703817,-0.000470436675404695,0.0029690751327287
"2015-08-31",-0.000158667315439787,-0.00901657044400572,-0.0012086295488668,-0.00101683626471383,-0.0114204942132378
"2015-09-30",0.0012131159598805,-0.0107078254036648,0.00126238818194069,-0.00199196199959895,0.000634004098806873
"2015-10-31",0.00188036604995823,0.0212054725706929,0.000662825232692787,0.00219627934221034,0.010630604623965
"2015-11-30",-0.0017452524112106,-0.00512826287164336,0.00104253962992562,-0.0011901998470164,-0.00491296479261605
"2015-12-31",-0.00185647206915129,-0.0104539304896333,-0.000156221518725852,-0.00113598691440076,-0.0131865317198798
"2016-01-31",0.00401622822337844,0.00540565110522118,-0.00168285555535497,-0.00246403838808962,-0.00440240970864658
"2016-02-29",0.00242580145076166,0.0130743660043069,-0.00135896993068663,0.000570623911646528,0.00735218926905512
"2016-03-31",0.00292825695342103,0.0180458602116347,0.00538822627374613,0.00380801566254041,0.0390118800033763
"2016-04-30",0.00297014178582011,0.00662506405603258,0.00115476305914308,0.0027174381031998,0.0195324354811928
"2016-05-31",-0.00105598776428317,-0.00220041017472805,0.0014230942576704,0.0010766474888857,-0.00161822408156131
"2016-06-30",0.00648865519518549,0.0236698771606392,-0.000675879607982655,0.000190002924503663,0.0248872087397756
"2016-07-31",0.000547675498800748,0.00851527721888989,0.00185616037716696,0.001708139303918,0.0157778314469827
"2016-08-31",0.00180396426715501,0.00895269664714249,-0.00101487558638347,0.00131226836303555,0.00564747744656491
"2016-09-30",0.000798342056965717,-0.00137050569576636,-0.000282168785648906,0.000284970473994228,-0.00186822671265319
"2016-10-31",-0.000594823505252973,-0.0116525418771022,0.000925666601376274,0.000753179371788315,-0.00753938172897717
"2016-11-30",-0.00514964393072026,-0.0357982775369097,0.00117090362384287,-0.000418625223659541,-0.0277504399571621
"2016-12-31",0.00159916194183252,-0.0014793210977182,0.000273456312917641,0.00114168639766987,0.00793866373672669
"2017-01-31",0.00271735762994063,0.0087527835419563,-0.000306280615826049,0.000544516290523989,0.00499406703728944
"2017-02-28",0.0033496746969548,0.0133894750694223,-0.000164396415548218,0.000914934218095187,0.0125677006993989
"2017-03-31",0.000686322185155186,0.00345781756979457,0.000714541154048565,0.000189404190090281,-0.00116298202052234
"2017-04-30",0.0029945072799713,0.00565356375416415,-0.000703808411995466,0.000554389016872436,0.0107540276125664
"2017-05-31",0.00356186681877579,0.00567158886808405,-0.00068542419330675,0.000391533949595013,0.0127175602541898
"2017-06-30",-0.000573765279618832,-0.000249711740117786,0.00140663252582607,0.000202463358861982,0.00379049848380064
"2017-07-31",0.00302072662864483,0.00487312165831533,0.0010072209434473,0.000385777888054051,0.00812807229075307
"2017-08-31",0.00284962981649661,0.0110202080546298,-0.000776142208475106,-0.000240042450754041,0.00631354203015122
"2017-09-30",2.23819340814391e-05,-0.00325181510725536,9.25217747498319e-05,0.00064043024550875,0.000306594925413295
"2017-10-31",0.00061743562297023,-0.00124402996844297,0.000451464726026973,0.000381397936969119,0.00403934963043628
"2017-11-30",-0.00059954953553143,0.00233992601580402,-0.00174784758114732,-8.65283376800807e-05,-0.00212582172811526
"2017-12-31",-0.000117257193680165,0.00070708354857596,0.00126623868934927,9.44186024853799e-05,0.00909088539698355
"2018-01-31",-0.00185735765691675,-0.00845612501288928,-0.000114649976180936,0.000531948155598316,-0.00644163143226861
"2018-02-28",-0.00130993105189869,-0.0166497818203578,-0.000901832359801014,0.000228517229736824,-0.0165155650874114
"2018-03-31",0.00145272351488801,0.00192874652770425,-0.00113972745116397,-0.00012277734933841,0.00126644804771048
"2018-04-30",-0.00141405830346142,-0.0129398760250002,0.0022154511204413,-0.000208567855459973,-0.0092033811948754
"2018-05-31",0.000883512533430553,0.00316356388458461,0.0029359208931683,-0.000106680522364178,0.00288424582300584
"2018-06-30",0.00256528929489175,-0.000489206734860748,-0.0028632662590875,0.000206785148784472,-0.00608897913042672
"2018-07-31",0.00432842943390388,0.00705937868314566,-0.00202992841183125,0.00072424930277637,0.0111863535775183
"2018-08-31",0.00272884599456846,-0.00104032560087597,0.00141965955525225,-0.000383707152071588,0.00285627239930175
"2018-09-30",0.00126168763763479,-0.000962440240526607,-0.000773334422889072,0.000587232818467731,-0.00159837045950428
"2018-10-31",-0.000185251742162551,-0.014092424240834,0.000635961378944172,-0.000301936081138487,-0.0154442983187106
"2018-11-30",0.00448401931800269,0.0023440913556394,-0.00347222583096163,-0.000768085672333996,-0.00404013385101221
"2018-12-31",0.00501449732054171,0.0134516643134615,0.00218125006422709,-0.000561827937060277,0.0125993516563996
"2019-01-31",0.00723017795118341,0.0157333117236478,0.000603185216993207,0.00120964515598909,0.0264316814571077
"2019-02-28",0.0035718183673179,0.00171771640264629,-0.000438296635040913,0.00124597589706621,0.00354475467299165
"2019-03-31",0.0074028645908446,0.0145784020662378,0.000521944817489128,0.000967325974177813,0.0261698931198397
"2019-04-30",0.00345597515715701,0.00343470349028774,-9.48684765025298e-05,0.000806874562044424,0.00900110273413302
"2019-05-31",0.00592036207899804,0.00580620869095183,-0.000271608431824166,-0.000455770029138991,0.0107307699858799
"2019-06-30",0.00864483362961632,0.0181342014891541,-0.00140437110561109,0.000727802462572535,0.0272062385129883
"2019-07-31",0.0024968604837714,0.00778077986166337,-0.00104069916196226,0.000720337394430004,0.00634864700670179
"2019-08-31",0.00845788074719245,0.0280079405132982,-0.000872926880203462,-0.0004395371636019,0.0279655933811491
"2019-09-30",-0.000690855895212561,-0.0136138625673983,0.00190307587874861,0.000642699987383422,-0.00438388295563485
"2019-10-31",0.00274297406655144,0.000839499501524177,0.00169047087594332,0.000523088239190006,0.00668419314800262
"2019-11-30",0.00206150099115887,0.000741165099577668,-0.00139018404243152,0.000435550299181964,0.00347594240826332
"2019-12-31",0.00292830290132695,0.00290561554183277,0.000593202486719902,0.000426456323264324,0.0059051063346105
"2020-01-31",0.00492119655534351,0.0141870647792717,0.0010945475410542,0.000244993630689638,0.0218579203628781
"2020-02-29",0.00301314754284521,0.00320065466674424,0.00351772695612729,-0.000605887985499987,0.00880408531562549
"2020-03-31",-0.0119579812943713,-0.0442632411132977,-0.01417338242573,-0.0189887186530648,-0.0962893677730809
"2020-04-30",0.015045856876349,0.0117680728722958,0.00585874364029393,0.00767871928516084,0.0604776567493999
"2020-05-31",0.00832992151167744,0.027796799757329,0.0030931465445394,0.00278678952717626,0.0238773985244674
"2020-06-30",0.00694437657427938,0.00602205456785021,0.000722748517959504,0.0039056887691451,0.0246627915779338
"2020-07-31",0.00632516008121198,0.0246098659924703,-0.000881553728999007,0.00186426192165934,0.0313105464977732
"2020-08-31",0.00106006184132479,-0.00582917229724722,0.00142181920752438,0.00147682707085894,-0.00810949386294424
"2020-09-30",0.00162169240221988,-0.00116877363220658,-0.00191406590034493,0.000368820196495534,-0.00276097084899529
"2020-10-31",0.0014087586134528,0.00156162609379429,0.000844896075122392,0.00092916524779052,0.000525676075581183
"2020-11-30",0.00272055439755281,0.0107890526082721,0.000537405981931416,0.00157087866350891,0.0304929839595796
"2020-12-31",0.00231214074187935,0.00461385617519916,-0.000145551205021244,0.000956083066452118,0.00741049423639928
"2021-01-31",0.00188975721181306,-0.00803510085748715,-0.000929141618361218,0.000541810967872092,-0.00921534791019896
"2021-02-28",-0.000625262061552334,-0.0236428511200927,0.000878185237801477,0.00025795234624959,-0.0186179353796651
"2021-03-31",0.000365759845469826,-0.00948023611132986,-0.000630263900366801,-0.000131304312623204,-0.00923525651699819
"2021-04-30",0.00287166133046268,0.00676202582577301,-0.00144354393280621,0.000302315691899535,0.00953115707054097
"2021-05-31",0.00195307178490256,0.00628199743713176,0.000425529609109132,0.000334861311982237,0.00839474838847565
"2021-06-30",-0.00010618226833814,0.00795367836029381,-0.000593769617740048,0.00100595576938733,0.0159965297758389
"2021-07-31",0.000195119845458169,0.00600998025188026,0.00159559019305178,-6.52019117479696e-05,0.0120743293713717
"2021-08-31",0.00123911458767179,0.00582450673773316,-0.000136306732897884,0.000897579761080847,-0.000910004586278101
"2021-09-30",-0.00164450429510909,-0.0135323852972931,0.00120039359989799,0.000229720678193601,-0.00991652421393963
"2021-10-31",-0.0022249251198061,9.50250983602352e-05,-0.00128113674739627,0.000226963120333101,0.00120165026636587
"2021-11-30",-0.00244841791871497,0.000813527869385156,0.000152637546433243,-0.000291359175072281,-0.00179508238944415
"2021-12-31",0.000507109510494042,0.00819469951159135,-3.98230963782886e-05,0.000310759522967441,0.00083877497988194
"2022-01-31",-0.00767302681982374,-0.0212248981925377,-0.000228036248934638,-2.672759569744e-05,-0.0319304918451562
"2022-02-28",-0.0435475428344724,0.0108859371445441,0.0347476243315022,-0.00373414423768559,-0.0249426957415596
"2022-03-31",-0.0261536289867599,0.00334460111354551,0.0110870489392886,-0.00496117186232758,-0.0278503104045199
"2022-04-30",-0.00859236617730952,-0.0457137235064451,0.00170626552842035,0.000327659803390556,-0.0525943793794779
"2022-05-31",0.00577110793254088,0.00805678252454078,0.000820284946731364,-0.000938204586257596,0.00712159364737586
